GOLDPOS	SID	TID	TOKEN	POS1	POS2
_	250	20	dass	KOUS	KOUS
_	250	21	man	PIS	PIS
_	250	22	den	ART	ART
_	250	23	Brunnen	NE	NN
_	250	24	allein	ADV	ADV
_	250	25	trinke	VVFIN	VVFIN
_	250	26	/	$(	$(
_	250	27	sondern	KON	KON
_	250	28	man	PIS	PIS
_	250	29	muss	VMFIN	VMFIN
_	250	30	die	ART	ART
_	250	31	Glieder	NN	NN
_	250	32	auch	ADV	ADV
_	250	33	damit	PAV	PAV
_	250	34	befeuchten	VVINF	VVINF
_	250	35	/	$(	$(
_	250	36	streichen	VVINF	VVINF
_	250	37	/	$(	$(
_	250	38	waschen	VVINF	VVINF
_	250	39	/	$(	$(
_	250	40	reiben	VVFIN	VVINF
_	250	41	/	$(	$(
_	250	42	und	KON	KON
_	250	43	baden	VVINF	VVFIN
_	250	44	/	$(	$(
_	250	45	damit	PAV	KOUS
_	250	46	die	ART	ART
_	250	47	Materia	NN	NN
_	250	48	auch	ADV	ADV
_	250	49	von	APPR	APPR
_	250	50	außen	NN	ADV
_	250	51	zerteilt	VVFIN	VVPP
_	250	52	/	$(	$(
_	250	53	verzehrt	VVFIN	VVPP
_	250	54	/	$(	$(
_	250	55	und	KON	KON
_	250	56	ausgetrucknet	ADJD	VVPP
_	250	57	/	$(	$(
_	250	58	und	KON	KON
_	250	59	die	ART	ART
_	250	60	natürliche	ADJA	ADJA
_	250	61	Wärme	NN	NN
_	250	62	der	ART	ART
_	250	63	Glieder	NN	NN
_	250	64	wieder	ADV	ADV
_	250	65	erweckt	VVPP	VVPP
_	250	66	werde	VAFIN	VAFIN
_	250	67	/	$(	$(
_	250	68	wie	KOKOM	KOUS
_	250	69	ich	PPER	PPER
_	250	70	denn	KON	ADV
_	250	71	weiß	VVFIN	VVFIN
_	250	72	/	$(	$(
_	250	73	das	ART	PRELS
_	250	74	eine	ART	ART
_	250	75	Person	NN	NN
_	250	76	/	$(	$(
_	250	77	welche	PWAT	PRELS
_	250	78	diesen	PDAT	PDAT
_	250	79	Brunnen	NN	NN
_	250	80	eine	ART	ART
_	250	81	Zeitlang	NN	NN
_	250	82	gebraucht	VVPP	VVPP
_	250	83	/	$(	$(
_	250	84	nach	APPR	APPR
_	250	85	dem	ART	ART
_	250	86	sie	PPER	PPER
_	250	87	gespürt	VVPP	VVPP
_	250	88	/	$(	$(
_	250	89	dass	KOUS	KOUS
_	250	90	das	ART	ART
_	250	91	Zipperlein	NN	NN
_	250	92	wieder	APPR	ADV
_	250	93	anklopfte	VVFIN	VVFIN
_	250	94	/	$(	$(
_	250	95	also	ADV	ADV
_	250	96	das	ART	PDS
_	250	97	ihr	PPOSAT	PPER
_	250	98	die	ART	ART
_	250	99	Glieder	NN	NN
_	250	100	allbereits	ADV	ADJD
_	250	101	wie	KOKOM	KOKOM
_	250	102	sonsten	ADV	ADV
_	250	103	/	$(	$(
_	250	104	sparrten	VVFIN	VVFIN
_	250	105	/	$(	$(
_	250	106	so	ADV	ADV
_	250	107	bald	ADV	ADV
_	250	108	sie	PPER	PPER
_	250	109	sich	PRF	PRF
_	250	110	von	APPR	APPR
_	250	111	außen	NN	ADV
_	250	112	mit	APPR	APPR
_	250	113	diesem	PDAT	PDAT
_	250	114	Brunnen	NN	NN
_	250	115	warm	ADJD	ADJD
_	250	116	gewaschen	VVPP	VVPP
_	250	117	/	$(	$(
_	250	118	schleunige	ADJA	ADJA
_	250	119	Linderung	NN	NN
_	250	120	empfunden	VVPP	VVPP
_	250	121	.	$.	$.
KOUS	251	1	wie	PWAV	KOKOM
_	251	2	dann	ADV	ADV
_	251	3	auch	ADV	ADV
_	251	4	kurz	ADJD	ADJD
_	251	5	hernach	ADV	ADV
_	251	6	geschehen	VVPP	VVPP
_	251	7	/	$(	$(
KOUS	251	8	da	ADV	KOUS
PPER	251	9	ihr	PPOSAT	PPER
_	251	10	ein	ART	ART
_	251	11	Fluss	NN	NN
_	251	12	in	APPR	APPR
_	251	13	den	ART	ART
_	251	14	Hals	NN	NN
_	251	15	gefallen	VVPP	VVPP
_	251	16	dass	KOUS	KOUS
_	251	17	sie	PPER	PPER
_	251	18	sich	PRF	PRF
_	251	19	nicht	PTKNEG	PTKNEG
_	251	20	umwenden	VVINF	VVINF
VMINF	251	21	können	VMFIN	VMINF
_	251	22	/	$(	$(
_	251	23	denn	KON	KON
_	251	24	so	ADV	ADV
_	251	25	bald	ADV	ADV
_	251	26	sie	PPER	PPER
_	251	27	von	APPR	APPR
ADV	251	28	außen	NN	ADV
_	251	29	diesen	PDAT	PDAT
NN	251	30	Brunnen	NE	NN
_	251	31	warm	ADJD	ADJD
_	251	32	umgeschlagen	VVPP	VVPP
_	251	33	und	KON	KON
_	251	34	den	ART	ART
_	251	35	Hals	NN	NN
_	251	36	damit	PAV	PAV
VVINF	251	37	reiben	VVFIN	VVINF
_	251	38	lassen	VVINF	VVINF
_	251	39	/	$(	$(
_	251	40	ist	VAFIN	VAFIN
_	251	41	die	ART	ART
_	251	42	Beschwerung	NN	NN
_	251	43	vergangen	VVPP	VVPP
_	251	44	,	$,	$,
ADV	251	45	ja	PTKANT	ADV
_	251	46	es	PPER	PPER
_	251	47	will	VMFIN	VMFIN
_	251	48	bisweilen	ADV	ADV
_	251	49	die	ART	ART
_	251	50	Notdurft	NN	NN
_	251	51	mehr	ADV	ADV
_	251	52	erfordern	VVINF	VVINF
_	251	53	/	$(	$(
KOKOM	251	54	denn	KON	KON
NN	251	55	Waschen	VVINF	NN
_	251	56	und	KON	KON
NN	251	57	Baden	VVINF	NE
_	251	58	/	$(	$(
KOUS	251	59	wie	KOKOM	KOKOM
_	251	60	aus	APPR	APPR
_	251	61	folgendem	ADJA	ADJA
_	251	62	Exempel	NN	NN
_	251	63	abzunehmen	VVIZU	VVIZU
_	251	64	.	$.	$.
_	252	1	ein	ART	ART
_	252	2	Weib	NN	NN
_	252	3	in	APPR	APPR
_	252	4	einem	ART	ART
_	252	5	nah	ADJD	ADJD
_	252	6	gelegenem	ADJA	ADJA
_	252	7	Städtlein	NN	NN
_	252	8	lag	VVFIN	VVFIN
_	252	9	am	APPRART	APPRART
_	252	10	Zipperlein	NN	NN
_	252	11	hart	ADJD	ADJD
ADV	252	12	darnieder	PAV	ADV
_	252	13	/	$(	$(
PDS	252	14	diese	PDAT	PDS
_	252	15	trank	VVFIN	VVFIN
_	252	16	den	ART	ART
NN	252	17	Brunnen	NE	NN
_	252	18	/	$(	$(
_	252	19	badete	VVFIN	VVFIN
_	252	20	darin	PAV	PAV
_	252	21	und	KON	KON
_	252	22	wusch	VVFIN	VVFIN
_	252	23	sich	PRF	PRF
_	252	24	damit	PAV	PAV
_	252	25	/	$(	$(
_	252	26	empfand	VVFIN	VVFIN
_	252	27	aber	ADV	ADV
_	252	28	keine	PIAT	PIAT
_	252	29	Linderung	NN	NN
_	252	30	/	$(	$(
KOUS	252	31	bis	VVFIN	KOUS
_	252	32	sie	PPER	PPER
ADJA	252	33	heiße	VVFIN	ADJA
_	252	34	Kieselsteine	NN	NN
_	252	35	in	APPR	APPR
_	252	36	den	ART	ART
NN	252	37	Brunnen	NE	NN
_	252	38	warf	VVFIN	VVFIN
_	252	39	/	$(	$(
_	252	40	den	ART	ART
_	252	41	Dampf	NN	NN
_	252	42	und	KON	KON
_	252	43	warmen	ADJA	ADJA
_	252	44	Brodem	NN	NN
_	252	45	an	APPR	APPR
_	252	46	die	ART	ART
_	252	47	Füße	NN	NN
_	252	48	gehen	VVINF	VVINF
_	252	49	ließ	VVFIN	VVFIN
_	252	50	/	$(	$(
_	252	51	so	ADV	ADV
_	252	52	lang	ADJD	ADJD
_	252	53	dass	KOUS	KOUS
_	252	54	sie	PPER	PPER
_	252	55	anfingen	VVFIN	VVFIN
_	252	56	zu	PTKZU	PTKZU
_	252	57	schwitzen	VVINF	VVINF
_	252	58	/	$(	$(
KOUS	252	59	da	ADV	ADV
ADV	252	60	denn	KON	ADV
_	252	61	alsbald	ADV	ADV
_	252	62	die	ART	ART
_	252	63	Schmerzen	NN	NN
VVFIN	252	64	nachließen	VVFIN	VVINF
_	252	65	und	KON	KON
_	252	66	sich	PRF	PRF
_	252	67	verschlichen	VVFIN	VVFIN
_	252	68	.	$.	$.
ADV	253	1	gleich	ADV	ADJD
KOUS	253	2	wie	KOKOM	KOKOM
_	253	3	nun	ADV	ADV
PDS	253	4	dieses	PDAT	PDAT
_	253	5	der	ART	ART
_	253	6	rechte	ADJA	ADJA
_	253	7	Brauch	NN	NN
_	253	8	ist	VAFIN	VAFIN
_	253	9	dieses	PDAT	PDAT
_	253	10	Brunnens	NN	NN
_	253	11	/	$(	$(
_	253	12	also	ADV	ADV
_	253	13	ist	VAFIN	VAFIN
_	253	14	es	PPER	PPER
_	253	15	hingegen	ADV	ADV
_	253	16	ein	ART	ART
_	253	17	großer	ADJA	ADJA
_	253	18	Missbrauch	NN	NN
_	253	19	und	KON	KON
_	253	20	grober	ADJA	ADJA
_	253	21	Unverstand	NN	NN
_	253	22	/	$(	$(
_	253	23	dass	KOUS	KOUS
PPER	253	24	ihr	PPOSAT	PPER
_	253	25	viel	ADV	ADV
_	253	26	nicht	PTKNEG	PTKNEG
_	253	27	allein	ADV	ADV
_	253	28	ohne	APPR	APPR
_	253	29	einige	PIAT	PIAT
_	253	30	gebührliche	ADJA	ADJA
_	253	31	Vorbereitung	NN	NN
_	253	32	und	KON	KON
_	253	33	Purgation	NN	NN
PDS	253	34	denselben	PDAT	PDS
_	253	35	nutzen	VVINF	VVINF
_	253	36	wollen	VMFIN	VMFIN
_	253	37	/	$(	$(
_	253	38	sondern	KON	KON
_	253	39	auch	ADV	ADV
_	253	40	in	APPR	APPR
PDAT	253	41	denen	PRELS	PDS
_	253	42	Krankheiten	NN	NN
_	253	43	/	$(	$(
PRELS	253	44	welche	PWAT	PRELS
_	253	45	entweder	KON	KON
_	253	46	vor	APPR	APPR
_	253	47	sich	PRF	PRF
_	253	48	durch	APPR	APPR
PDAT	253	49	solche	PIAT	PIAT
_	253	50	natürliche	ADJA	ADJA
_	253	51	Mittel	NN	NN
_	253	52	/	$(	$(
_	253	53	oder	KON	KON
_	253	54	doch	ADV	ADV
_	253	55	/	$(	$(
_	253	56	weil	KOUS	KOUS
_	253	57	sie	PPER	PPER
_	253	58	so	ADV	ADV
_	253	59	weit	ADJD	ADJD
_	253	60	eingerissen	VVPP	VVPP
_	253	61	/	$(	$(
_	253	62	dass	KOUS	KOUS
_	253	63	die	ART	ART
FM	253	64	temperies	NE	NN
FM	253	65	partium	NE	NN
FM	253	66	tota	NE	NE
FM	253	67	vitiata	NE	NE
KON	253	68	&	$(	KON
FM	253	69	abolita	NE	NE
_	253	70	ist	VAFIN	VAFIN
_	253	71	zu	PTKZU	PTKZU
_	253	72	heilen	VVINF	VVINF
_	253	73	unmöglich	ADJD	ADJD
_	253	74	/	$(	$(
KOUS	253	75	inmassen	KOUS	VVFIN
_	253	76	man	PIS	PIS
_	253	77	nicht	PTKNEG	PTKNEG
_	253	78	allein	ADV	ADV
_	253	79	von	APPR	APPR
_	253	80	Natur	NN	NN
_	253	81	blinde	ADJA	ADJA
_	253	82	/	$(	$(
_	253	83	taube	ADJA	ADJA
_	253	84	/	$(	$(
_	253	85	stumme	ADJA	ADJA
_	253	86	/	$(	$(
_	253	87	und	KON	KON
_	253	88	von	APPR	APPR
_	253	89	der	ART	ART
_	253	90	Geburt	NN	NN
_	253	91	lahme	ADJA	ADJA
_	253	92	Leute	NN	NN
_	253	93	/	$(	$(
APPR	253	94	zu	PTKZU	APPR
_	253	95	diesem	PDAT	PDAT
NN	253	96	Brunnen	NE	NN
_	253	97	führt	VVFIN	VVFIN
_	253	98	/	$(	$(
_	253	99	sondern	KON	KON
_	253	100	auch	ADV	ADV
_	253	101	die	ART	ART
PDS	253	102	jenigen	PIAT	PDAT
_	253	103	/	$(	$(
PRELS	253	104	welche	PWAT	PRELS
_	253	105	einen	ART	ART
_	253	106	Arm	NN	NN
_	253	107	oder	KON	KON
_	253	108	Schenkel	NN	NN
VVPP	253	109	zerfallen	VVINF	VVPP
_	253	110	oder	KON	KON
_	253	111	zerbrochen	VVPP	VVPP
_	253	112	/	$(	$(
_	253	113	und	KON	KON
_	253	114	danach	PAV	PAV
ADJD	253	115	unrecht	NN	ADJD
_	253	116	geheilt	VVPP	VVPP
_	253	117	/	$(	$(
_	253	118	also	ADV	ADV
KOUS	253	119	das	ART	ART
_	253	120	der	ART	ART
FM	253	121	situs	NE	NN
FM	253	122	partium	NE	NN
VVPP	253	123	vitiert	NE	ADJD
_	253	124	ist	VAFIN	VAFIN
_	253	125	.	$.	$.
_	254	1	welches	PWS	PWS
_	254	2	alles	PIS	PIS
_	254	3	doch	ADV	ADV
_	254	4	dieser	PDAT	PDAT
NN	254	5	Brunnen	NE	NN
_	254	6	/	$(	$(
KOUS	254	7	als	KOKOM	KOKOM
_	254	8	der	ART	ART
_	254	9	ein	ART	ART
ADJA	254	10	natürliches	ADV	ADJA
_	254	11	Ding	NN	NN
_	254	12	/	$(	$(
_	254	13	und	KON	KON
_	254	14	dennoch	ADV	ADV
_	254	15	nicht	PTKNEG	PTKNEG
_	254	16	allmächtig	ADJD	ADJD
_	254	17	/	$(	$(
_	254	18	sondern	KON	KON
_	254	19	seine	PPOSAT	PPOSAT
_	254	20	umschriebene	ADJA	ADJA
_	254	21	und	KON	KON
ADJA	254	22	umzirkelte	VVFIN	ADJA
_	254	23	Kraft	NN	NN
_	254	24	hat	VAFIN	VAFIN
_	254	25	/	$(	$(
_	254	26	zu	PTKZU	PTKZU
_	254	27	tun	VVINF	VVINF
_	254	28	nicht	PTKNEG	PTKNEG
_	254	29	vermag	VVFIN	VVFIN
_	254	30	/	$(	$(
KOUS	254	31	wie	KOKOM	KOUS
_	254	32	ein	ART	ART
_	254	33	jeglicher	PIAT	PIAT
_	254	34	Vernünftiger	NN	NN
ADV	254	35	leichtlich	ADJD	ADV
_	254	36	erachten	VVINF	VVINF
_	254	37	und	KON	KON
_	254	38	verstehen	VVINF	VVINF
_	254	39	kann	VMFIN	VMFIN
_	254	40	.	$.	$.
PRELS	255	1	welches	PWS	PWS
_	255	2	ich	PPER	PPER
_	255	3	auch	ADV	ADV
ADV	255	4	allhier	ADV	ADJA
_	255	5	anzeigen	VVINF	VVINF
_	255	6	wollen	VMFIN	VMFIN
_	255	7	/	$(	$(
_	255	8	ob	KOUS	KOUS
_	255	9	vielleicht	ADV	ADV
PTKZU	255	10	zn	PTKZU	ADJA
VVINF	255	11	verhuͤten	VVINF	NN
_	255	12	wäre	VAFIN	VAFIN
_	255	13	/	$(	$(
_	255	14	dass	KOUS	KOUS
_	255	15	nicht	PTKNEG	PTKNEG
_	255	16	so	ADV	ADV
PIAT	255	17	viele	ADV	PIAT
_	255	18	Leute	NN	NN
_	255	19	sich	PRF	PRF
_	255	20	selbst	ADV	ADV
VVFIN	255	21	betrögen	VVFIN	VVINF
_	255	22	/	$(	$(
_	255	23	Unkosten	NN	NN
_	255	24	/	$(	$(
_	255	25	Mühe	NN	NN
_	255	26	und	KON	KON
_	255	27	Arbeit	NN	NN
_	255	28	vergebens	ADV	ADV
_	255	29	anwendeten	VVFIN	VVFIN
_	255	30	/	$(	$(
_	255	31	auch	ADV	ADV
_	255	32	wohl	ADV	ADV
_	255	33	an	APPR	APPR
_	255	34	ihrer	PPOSAT	PPOSAT
_	255	35	Gesundheit	NN	NN
NN	255	36	Schaden	VVINF	NN
_	255	37	nehmen	VVINF	VVINF
_	255	38	/	$(	$(
_	255	39	und	KON	KON
_	255	40	dem	ART	ART
_	255	41	Brunnen	NN	NN
_	255	42	einen	ART	ART
_	255	43	bösen	ADJA	ADJA
_	255	44	Namen	NN	NN
_	255	45	machten	VVFIN	VVFIN
_	255	46	.	$.	$.
_	256	1	sei	VAFIN	VAFIN
_	256	2	demnach	PAV	PAV
_	256	3	also	ADV	ADV
_	256	4	von	APPR	APPR
_	256	5	dieses	PDAT	PDAT
_	256	6	Brunnens	NN	NN
_	256	7	Natur	NN	NN
_	256	8	/	$(	$(
_	256	9	Eigenschaft	NN	NN
_	256	10	/	$(	$(
_	256	11	Wirkung	NN	NN
_	256	12	und	KON	KON
_	256	13	Gebrauch	NN	NN
_	256	14	/	$(	$(
_	256	15	so	ADV	ADV
PIS	256	16	viel	ADV	PIAT
PRF	256	17	sich	PPER	PRF
_	256	18	es	PPER	PPER
_	256	19	leiden	VVINF	VVINF
_	256	20	wollen	VMFIN	VMFIN
_	256	21	/	$(	$(
_	256	22	jetzo	ADV	ADV
_	256	23	genug	ADV	ADV
_	256	24	gesagt	VVPP	VVPP
_	256	25	.	$.	$.
_	257	1	der	ART	ART
ADJA	257	2	allmächtige	NN	ADJA
_	257	3	Gott	NN	NN
_	257	4	/	$(	$(
_	257	5	als	KOKOM	KOKOM
_	257	6	der	ART	ART
_	257	7	rechte	ADJA	ADJA
_	257	8	Meister	NN	NN
_	257	9	zu	PTKZU	PTKZU
_	257	10	helfen	VVINF	VVINF
_	257	11	/	$(	$(
_	257	12	von	APPR	APPR
PDS	257	13	dem	ART	ART
_	257	14	alle	PIAT	PIAT
_	257	15	Hilfe	NN	NN
_	257	16	kommt	VVFIN	VVFIN
_	257	17	/	$(	$(
_	257	18	so	ADV	ADV
_	257	19	auf	APPR	APPR
_	257	20	Erden	NN	NN
_	257	21	geschieht	VVFIN	VVFIN
_	257	22	/	$(	$(
_	257	23	wolle	VMFIN	VMFIN
_	257	24	/	$(	$(
_	257	25	wie	KOKOM	KOKOM
APPR	257	26	zu	PTKZU	APPR
PIAT	257	27	anderen	ADJA	PIS
_	257	28	von	APPR	APPR
PPER	257	29	ihm	APPRART	PPER
_	257	30	geschaffenen	ADJA	ADJA
_	257	31	Mitteln	NN	NN
_	257	32	/	$(	$(
PRELS	257	33	welche	PWAT	PRELS
_	257	34	auch	ADV	ADV
_	257	35	der	ART	ART
_	257	36	Heide	NE	NE
FM	257	37	manus	NE	NE
FM	257	38	Deorum	NE	NN
_	257	39	nennt	VVFIN	VVFIN
_	257	40	/	$(	$(
_	257	41	also	ADV	ADV
_	257	42	auch	ADV	ADV
APPR	257	43	zu	PTKZU	APPR
_	257	44	diesem	PDAT	PDAT
_	257	45	heilsamen	ADJA	ADJA
NN	257	46	Brunnen	NE	NN
_	257	47	seine	PPOSAT	PPOSAT
_	257	48	Gnade	NN	NN
_	257	49	und	KON	KON
_	257	50	Segen	NN	NN
_	257	51	verleihen	VVINF	VVINF
_	257	52	/	$(	$(
KOUS	257	53	damit	PAV	KOUS
_	257	54	er	PPER	PPER
_	257	55	vielen	PIAT	PIAT
NN	257	56	Leuten	VVFIN	NN
APPR	257	57	zu	PTKZU	APPR
_	257	58	Wiederbringung	NN	NN
_	257	59	ihrer	PPOSAT	PPOSAT
_	257	60	Gesundheit	NN	NN
_	257	61	/	$(	$(
_	257	62	und	KON	KON
_	257	63	Erhaltung	NN	NN
_	257	64	ihres	PPOSAT	PPOSAT
_	257	65	Lebens	NN	NN
_	257	66	fruchtbarlich	ADJD	ADJD
_	257	67	gedeihen	VVINF	VVINF
_	257	68	/	$(	$(
_	257	69	und	KON	KON
_	257	70	Gottes	NN	NN
_	257	71	Wundertaten	NN	NN
_	257	72	dadurch	PAV	PAV
_	257	73	gepriesen	VVPP	VVPP
_	257	74	werden	VAINF	VAINF
_	257	75	mögen	VMFIN	VMFIN
_	257	76	/	$(	$(
_	257	77	um	APPR	APPR
_	257	78	Christi	NE	NE
_	257	79	unseres	PPOSAT	PPOSAT
_	257	80	Heilands	NN	NN
_	257	81	und	KON	KON
_	257	82	Mittlers	NN	NN
APPO	257	83	Willen	NN	APPO
_	257	84	/	$(	$(
ITJ	257	85	Amen	NN	NN
_	257	86	.	$.	$.
_	258	1	Extrakt	NN	NN
ADJA	258	2	historischer	NN	ADJA
_	258	3	Beschreibung	NN	NN
_	258	4	des	ART	ART
_	258	5	neuen	ADJA	ADJA
_	258	6	Brunnens	NN	NN
_	258	7	/	$(	$(
PRELS	258	8	welcher	PWAT	PWS
ADV	258	9	unlängst	ADJD	ADV
_	258	10	in	APPR	APPR
_	258	11	Meißen	NE	NE
_	258	12	/	$(	$(
_	258	13	nicht	PTKNEG	PTKNEG
_	258	14	weit	ADJD	ADJD
_	258	15	vom	APPRART	APPRART
ADJA	258	16	böhmischen	NN	ADJA
_	258	17	Gebirge	NN	NN
_	258	18	wunderbarlich	ADJD	ADJD
_	258	19	wieder	ADV	ADV
_	258	20	ans	APPRART	APPRART
_	258	21	Licht	NN	NN
VVPP	258	22	gebracht	VVFIN	VVPP
_	258	23	/	$(	$(
_	258	24	und	KON	KON
_	258	25	wegen	APPR	APPR
_	258	26	seiner	PPOSAT	PPOSAT
_	258	27	heilsamen	ADJA	ADJA
_	258	28	Art	NN	NN
_	258	29	durch	APPR	APPR
_	258	30	das	ART	ART
_	258	31	allgemeine	ADJA	ADJA
_	258	32	Geschrei	NN	NN
_	258	33	in	APPR	APPR
_	258	34	Beruf	NN	NN
VVINF	258	35	kommen	VVFIN	VVINF
_	258	36	.	$.	$.
ADV	259	1	unlängst	ADJD	ADV
_	259	2	von	APPR	APPR
_	259	3	Meißen	NE	NE
_	260	1	Martino	NE	NE
_	260	2	Pfuntelio	NE	NE
_	260	3	von	APPR	APPR
NE	260	4	Plauen	NN	NE
_	260	5	/	$(	$(
_	260	6	der	ART	ART
_	260	7	Schule	NN	NN
PAV	260	8	daselbst	PAV	ADV
_	260	9	Rectore	NN	NN
_	260	10	in	APPR	APPR
_	260	11	Latein	NN	NN
VVFIN	260	12	verfertigt	VVFIN	VVPP
_	260	13	/	$(	$(
_	260	14	und	KON	KON
_	260	15	in	APPR	APPR
_	260	16	Druck	NN	NN
_	260	17	gegeben	VVPP	VVPP
_	260	18	.	$.	$.
_	261	1	jetzo	ADV	ADV
_	261	2	aber	ADV	ADV
VVPP	261	3	verdeutscht	VVFIN	VVPP
_	261	4	/	$(	$(
_	261	5	und	KON	KON
_	261	6	dem	ART	ART
_	261	7	vorigem	ADJA	ADJA
_	261	8	Traktat	NN	NN
_	261	9	mehr	PIAT	PIAT
_	261	10	Nachrichtung	NN	NN
_	261	11	halben	ADJA	ADJA
PTKVZ	261	12	mit	APPR	ADV
VVPP	261	13	einverleibt	NE	VVPP
_	261	14	.	$.	$.
_	261	15	in	APPR	APPR
_	261	16	diesem	PDAT	PDAT
_	261	17	Jahr	NN	NN
_	261	18	nach	APPR	APPR
_	261	19	Christi	NE	NE
_	261	20	Geburt	NN	NN
CARD	261	21	1608	CARD	ADJA
_	261	22	.	$.	$.
_	261	23	am	APPRART	APPRART
_	261	24	Ende	NN	NN
_	261	25	des	ART	ART
_	261	26	Monats	NN	NN
_	261	27	Aprilis	NE	NE
_	261	28	,	$,	$,
_	261	29	ist	VAFIN	VAFIN
_	261	30	ein	ART	ART
_	261	31	Brunnen	NN	NN
_	261	32	in	APPR	APPR
_	261	33	Meißen	NE	NE
_	261	34	in	APPR	APPR
_	261	35	großen	ADJA	ADJA
_	261	36	Beruf	NN	NN
VVPP	261	37	gekommen	VVFIN	VVPP
_	261	38	.	$.	$.
PDS	262	1	dieser	PDAT	PDS
_	262	2	entspringt	VVFIN	VVFIN
_	262	3	über	APPR	APPR
_	262	4	der	ART	ART
_	262	5	Mulde	NN	NN
_	262	6	/	$(	$(
_	262	7	bei	APPR	APPR
_	262	8	Schneeberg	NE	NE
_	262	9	/	$(	$(
_	262	10	gegen	APPR	APPR
_	262	11	der	ART	ART
_	262	12	Sonne	NN	NN
_	262	13	Aufgang	NN	NN
_	262	14	/	$(	$(
_	262	15	mitten	ADV	ADV
_	262	16	auf	APPR	APPR
_	262	17	einer	ART	ART
_	262	18	sumpfigen	ADJA	ADJA
_	262	19	Wiese	NN	NN
_	262	20	/	$(	$(
PRELS	262	21	welche	PWAT	PRELS
APPR	262	22	zu	PTKZU	PTKA
_	262	23	rings	ADV	ADV
_	262	24	herum	APZR	APZR
_	262	25	mit	APPR	APPR
_	262	26	Holz	NN	NN
_	262	27	umgeben	VVPP	VVPP
_	262	28	/	$(	$(
_	262	29	und	KON	KON
_	262	30	gegen	APPR	APPR
_	262	31	Mittag	NN	NN
_	262	32	hart	ADJD	ADJD
_	262	33	an	APPR	APPR
_	262	34	das	ART	ART
_	262	35	Dorf	NN	NN
_	262	36	Niederzwönitz	NE	NE
_	262	37	stößt	VVFIN	VVFIN
_	262	38	/	$(	$(
_	262	39	eine	ART	ART
_	262	40	halbe	ADJA	ADJA
_	262	41	Meile	NN	NN
_	262	42	vom	APPRART	APPRART
_	262	43	Städtlein	NN	NN
_	262	44	Leisnig	NE	NE
_	262	45	/	$(	$(
_	262	46	und	KON	KON
_	262	47	von	APPR	APPR
_	262	48	der	ART	ART
NN	262	49	Bergstadt	ADJD	NN
NE	262	50	Schneeberg	NN	NE
CARD	262	51	anderthalb	NE	ADJA
_	262	52	Meilen	NN	NN
VVINF	262	53	entlegen	ADJD	VVINF
_	262	54	.	$.	$.
PAV	263	1	dannenher	PAV	ADV
_	263	2	offenbar	ADJD	ADJD
_	263	3	/	$(	$(
_	263	4	dass	KOUS	KOUS
_	263	5	dieser	PDAT	PDAT
_	263	6	Brunnen	NN	NN
_	263	7	in	APPR	APPR
_	263	8	diesem	PDAT	PDAT
_	263	9	Teil	NN	NN
_	263	10	meißnischen	ADJA	ADJA
_	263	11	Landes	NN	NN
_	263	12	liegt	VVFIN	VVFIN
_	263	13	/	$(	$(
PRELS	263	14	welches	PRELS	PWS
_	263	15	an	APPR	APPR
_	263	16	die	ART	ART
_	263	17	Sudeten	NN	NN
_	263	18	Gebirge	NN	NN
_	263	19	stößt	VVFIN	VVFIN
_	263	20	/	$(	$(
_	263	21	so	ADV	ADV
_	263	22	Meißen	NE	NE
_	263	23	und	KON	KON
NE	263	24	Böhmen	NN	NE
_	263	25	unterscheiden	VVINF	VVINF
_	263	26	.	$.	$.
ADJD	264	1	hart	NE	ADJD
_	264	2	bei	APPR	APPR
_	264	3	diesem	PDAT	PDAT
_	264	4	Brunnen	NN	NN
_	264	5	sind	VAFIN	VAFIN
_	264	6	drei	CARD	CARD
_	264	7	Tannen	NN	NN
_	264	8	/	$(	$(
_	264	9	daher	PAV	PAV
_	264	10	dieser	PDAT	PDAT
_	264	11	Brunnen	NN	NN
_	264	12	vorzeiten	ADV	ADV
_	264	13	genannt	VVPP	VVPP
_	264	14	worden	VAPP	VAPP
_	264	15	/	$(	$(
_	264	16	der	ART	ART
_	264	17	Brunnen	NN	NN
_	264	18	zun	APPRART	APPRART
_	264	19	dreien	CARD	CARD
_	264	20	Tannen	NN	NN
_	264	21	/	$(	$(
PWAT	264	22	welchen	PWAT	PIAT
_	264	23	Namen	NN	NN
_	264	24	/	$(	$(
_	264	25	so	ADV	ADV
_	264	26	er	PPER	PPER
_	264	27	von	APPR	APPR
_	264	28	Alters	NN	NN
_	264	29	her	APZR	APZR
_	264	30	gehabt	VAPP	VAPP
_	264	31	/	$(	$(
_	264	32	er	PPER	PPER
_	264	33	noch	ADV	ADV
_	264	34	behält	VVFIN	VVFIN
_	264	35	.	$.	$.
_	265	1	die	ART	ART
_	265	2	Wiese	NN	NN
_	265	3	/	$(	$(
_	265	4	darauf	PAV	PAV
_	265	5	dieser	PDAT	PDAT
_	265	6	Brunnen	NN	NN
_	265	7	quillt	VVFIN	VVFIN
_	265	8	/	$(	$(
_	265	9	ist	VAFIN	VAFIN
_	265	10	jetziger	ADJA	ADJA
_	265	11	Zeit	NN	NN
_	265	12	eines	ART	ART
_	265	13	Bauern	NN	NN
_	265	14	in	APPR	APPR
_	265	15	jetzt	ADV	ADV
_	265	16	gedachtem	ADJA	ADJA
